SG_UF,CD_MUNICIPIO,NM_MUNICIPIO,NR_ZONA,IDADE_EST_MED,ELEITORES,FEMININO,MASCULINO,NR_TURNO,ALVARO FERNANDES DIAS,BENEVENUTO DACIOLO FONSECA DOS SANTOS,CIRO FERREIRA GOMES,FERNANDO HADDAD,GERALDO JOSÉ RODRIGUES ALCKMIN FILHO,GUILHERME CASTRO BOULOS,HENRIQUE DE CAMPOS MEIRELLES,JAIR MESSIAS BOLSONARO,JOÃO DIONISIO FILGUEIRA BARRETO AMOEDO,JOÃO VICENTE FONTELLA GOULART,JOSE MARIA EYMAEL,MARIA OSMARINA MARINA DA SILVA VAZ DE LIMA,VERA LUCIA PEREIRA DA SILVA SALGADO,VOTO BRANCO,VOTO NULO
AP,6130,LARANJAL DO JARI,7,37.714623461511714,28762,14111,14651,2,0,0,0,11044,0,0,0,7703,0,0,0,0,0,235,1066
MG,48798,MUTUM,188,45.126072607260724,21210,10771,10411,2,0,0,0,6090,0,0,0,7666,0,0,0,0,0,386,1391
BA,33731,BOA NOVA,59,45.811789117737476,13014,6499,6509,1,7,22,564,5886,137,31,16,676,24,3,3,21,0,113,674
MA,8435,NINA RODRIGUES,50,39.845360824742265,8925,4422,4502,1,4,30,309,4971,45,14,114,727,11,0,2,23,2,54,330
SP,70734,SÃO BENTO DO SAPUCAÍ,314,46.43528784648188,9381,4736,4645,2,0,0,0,1370,0,0,0,4667,0,0,0,0,0,237,711
MG,42978,CASA GRANDE,88,45.19102462271644,2518,1215,1303,1,4,5,172,521,255,16,12,799,56,1,0,9,0,60,120
PE,24619,JOÃO ALFREDO,88,42.27341910528086,23784,12492,11268,1,21,68,1704,9542,335,40,91,2803,316,3,4,64,2,531,1920
TO,92681,SÃO VALÉRIO,20,44.96153846153846,3354,1617,1737,1,6,7,129,1572,59,4,9,630,7,0,0,6,0,19,249
GO,94137,ITAPACI,39,42.36870208105148,14609,7376,7233,2,0,0,0,4651,0,0,0,5798,0,0,0,0,0,140,688
ES,56073,ANCHIETA,17,43.41162287176459,20322,10587,9735,1,59,240,1303,4051,647,50,142,9194,374,23,1,163,5,489,933
CE,15873,AMONTADA,89,39.50545659601287,30150,14999,15151,2,0,0,0,18328,0,0,0,3789,0,0,0,0,0,253,960
TO,73296,ESPERANTINA,10,40.48361661117925,5707,2813,2894,2,0,0,0,3125,0,0,0,1070,0,0,0,0,0,28,177
BA,33804,BONITO,69,40.35703195227588,12237,6063,6157,2,0,0,0,7245,0,0,0,1225,0,0,0,0,0,100,496
CE,14656,MERUOCA,24,41.27097495111277,10739,5539,5200,2,0,0,0,6346,0,0,0,1928,0,0,0,0,0,294,741
TO,73156,SANDOLÂNDIA,14,43.70644312952005,3042,1445,1597,1,4,23,86,931,64,2,20,996,18,0,1,8,1,26,205
BA,33413,ARACI,123,42.55128237207557,39968,20145,19810,2,0,0,0,22617,0,0,0,3290,0,0,0,0,0,211,1243
MG,42536,CAPITÃO ENÉAS,115,42.80734167002824,12395,6129,6241,1,14,32,616,5115,302,16,58,2206,87,4,1,16,1,177,540
RS,88030,PORTO LUCENA,102,50.508431272355644,3914,1952,1962,1,12,2,276,1225,126,12,55,1406,24,1,1,5,1,107,121
BA,37435,MUNDO NOVO,54,43.82487587852215,15509,7874,7634,2,0,0,0,8149,0,0,0,1637,0,0,0,0,0,115,607
BA,35637,IBITITÁ,104,44.05519229417141,14224,7054,7170,1,15,81,1110,8004,73,24,24,1142,22,0,0,23,1,124,449
PA,4324,ULIANÓPOLIS,84,39.43922878574777,17066,8026,9039,2,0,0,0,6348,0,0,0,4642,0,0,0,0,0,122,659
TO,94056,ITACAJÁ,33,42.00553914327917,5416,2641,2775,2,0,0,0,2422,0,0,0,1447,0,0,0,0,0,26,208
SP,61280,BERTIOGA,272,42.770992722522855,42873,21763,21094,1,148,580,2455,5422,2451,154,259,15804,822,20,19,351,13,881,1733
MG,47678,LEOPOLDINA,161,46.52541625857003,40840,21585,19243,1,125,503,4472,9826,879,112,201,11429,818,9,9,246,6,959,1753
PA,4715,ITAITUBA,34,41.907879212208435,77134,37688,39415,2,0,0,0,19715,0,0,0,24784,0,0,0,0,0,727,2818
PA,4472,CASTANHAL,4,40.761059936026285,57211,30251,26960,1,164,699,8165,10485,2090,557,1007,20429,601,8,9,794,27,798,2460
SP,69370,QUEIROZ,99,42.482164090368606,3364,1610,1753,2,0,0,0,659,0,0,0,1314,0,0,0,0,0,55,185
ES,57010,VIANA,47,41.55582676179747,47934,24910,23024,2,0,0,0,14884,0,0,0,21818,0,0,0,0,0,999,1740
MG,53538,SOBRÁLIA,267,45.934233835252435,4516,2308,2204,1,16,21,202,1151,137,4,45,1314,29,2,3,12,3,80,252
CE,13170,APUIARÉS,50,42.39244444444444,11251,5671,5580,1,15,61,3373,4471,66,19,44,1136,14,1,1,16,1,143,378
AL,28878,VIÇOSA,5,40.598787755309935,19635,10479,9156,1,46,60,1075,7054,467,56,376,3818,61,1,4,129,4,466,1145
PB,21750,SANTA RITA,3,40.697125382262996,32700,17574,15126,2,0,0,0,15105,0,0,0,10344,0,0,0,0,0,531,2093
MA,9334,TASSO FRAGOSO,11,40.45820575627679,6532,3120,3412,1,11,33,304,2822,61,4,98,1175,5,1,0,19,6,61,336
SP,61352,AMÉRICO DE CAMPOS,138,47.03712152633762,4822,2488,2332,1,12,15,252,509,439,4,21,2257,77,1,0,10,1,110,217
SC,80993,DONA EMMA,14,44.49374398460058,3117,1540,1577,2,0,0,0,639,0,0,0,1718,0,0,0,0,0,61,168
MG,43052,CATAGUASES,79,46.697716844491126,54268,28597,25615,2,0,0,0,19908,0,0,0,16256,0,0,0,0,0,800,3906
SC,80551,BRUSQUE,5,41.90300213349589,26248,13737,12511,2,0,0,0,2910,0,0,0,19388,0,0,0,0,0,425,1105
SC,82635,PONTE SERRADA,63,42.36765285996055,7605,3866,3739,2,0,0,0,2978,0,0,0,2976,0,0,0,0,0,155,378
PR,77739,PLANALTINA DO PARANÁ,94,44.99873056172643,3151,1604,1547,1,63,14,140,1137,75,1,36,1021,47,0,2,12,3,35,136
PB,19399,BELÉM,14,43.21758967904342,12712,6744,5968,1,46,42,1075,4963,252,33,117,2359,32,3,1,44,1,321,978
MG,46434,ITAGUARA,81,44.1235599078341,10416,5153,5263,2,0,0,0,2642,0,0,0,4142,0,0,0,0,0,455,1355
MG,44857,ESPINOSA,109,43.723355396460896,22209,11639,10570,1,31,40,1014,9723,908,60,77,4269,241,5,1,60,1,302,666
RS,86509,CAPITÃO,104,45.63925081433225,2456,1184,1272,1,9,2,159,492,138,3,51,1097,30,1,0,4,2,93,96
RS,85812,CANDELÁRIA,13,44.45312649164678,20950,10851,10099,1,106,53,1160,4584,1344,59,373,9096,234,5,1,81,10,1040,688
RJ,58041,BELFORD ROXO,155,42.20882427276776,83091,44661,38355,2,0,0,0,18681,0,0,0,37986,0,0,0,0,0,1541,6110
MG,49654,PAULA CÂNDIDO,282,45.97219334719335,7696,3825,3868,2,0,0,0,3330,0,0,0,1696,0,0,0,0,0,146,685
RS,86398,HERVAL,92,47.54233675644255,5161,2552,2609,1,23,23,537,1809,288,20,45,1007,26,6,0,17,1,178,115
SP,62448,TRABIJU,107,43.11920938851143,1619,803,816,2,0,0,0,436,0,0,0,681,0,0,0,0,0,39,114
PB,19038,AGUIAR,66,43.50591649921858,4479,2298,2181,2,0,0,0,2827,0,0,0,473,0,0,0,0,0,24,107
SP,63479,CONCHAS,41,45.692157005006166,13783,7035,6741,2,0,0,0,1836,0,0,0,6887,0,0,0,0,0,272,737
MG,52639,SÃO JOSÉ DO ALEGRE,51,45.90753149289735,3731,1864,1858,2,0,0,0,692,0,0,0,1834,0,0,0,0,0,89,350
BA,35890,IRAQUARA,89,42.13403922512333,16623,8674,7946,2,0,0,0,11729,0,0,0,968,0,0,0,0,0,96,462
PI,10359,BOCAINA,28,44.84385026737968,4675,2389,2286,1,10,9,384,2741,206,13,18,626,34,0,2,6,1,37,163
MA,7048,ALTO ALEGRE DO PINDARÉ,70,43.01422051405237,20816,10275,10533,1,0,71,736,10327,110,38,240,1763,14,1,0,22,2,156,799
SP,71153,SÃO SEBASTIÃO,132,42.752839274854956,60844,30917,29907,2,0,0,0,14986,0,0,0,24898,0,0,0,0,0,1256,4069
PR,78158,RIBEIRÃO DO PINHAL,82,44.91409369825655,10268,5323,4945,1,289,45,426,3258,290,21,118,3159,132,1,9,43,2,182,362
SC,80209,TIMBÓ GRANDE,51,41.312388432702605,5602,2743,2859,2,0,0,0,1958,0,0,0,1846,0,0,0,0,0,150,299
RS,87106,MORMAÇO,54,45.726149092313634,2589,1271,1318,2,0,0,0,772,0,0,0,1165,0,0,0,0,0,58,117
MT,98957,TERRA NOVA DO NORTE,33,46.07339555248301,8679,4179,4499,1,105,8,330,1911,195,10,39,3155,61,2,0,10,0,90,302
CE,13897,FORTALEZA,94,42.00123969270648,106479,58042,48382,1,223,1571,32667,16053,941,406,494,28336,569,22,23,595,56,2104,5187
SP,63797,DIVINOLÂNDIA,229,45.873856420191586,9291,4755,4535,1,37,18,506,660,1029,40,76,3936,325,1,3,17,1,343,804
RN,17590,MOSSORÓ,33,42.19841981635704,93662,50213,43448,1,159,753,21609,20997,755,192,249,24080,631,15,16,359,34,1990,5849
RO,337,ALVORADA DO OESTE,18,44.01235686629871,12144,5999,6145,2,0,0,0,2817,0,0,0,4729,0,0,0,0,0,124,463
BA,37290,MIRANGABA,167,42.14654369293833,10734,5615,5119,1,9,49,381,6210,234,16,37,1055,26,2,0,28,2,150,706
MG,52710,SÃO JOSÉ DO MANTIMENTO,158,42.806049822064054,2810,1381,1427,1,6,8,125,784,217,4,17,740,30,1,1,3,0,34,132
MG,46230,IPANEMA,129,45.85047347857758,15101,7924,7175,2,0,0,0,4023,0,0,0,5267,0,0,0,0,0,202,1054
PB,20230,FAGUNDES,59,43.035406063288335,9039,4631,4408,2,0,0,0,5834,0,0,0,1350,0,0,0,0,0,105,408
PB,19763,ALCANTIL,18,41.4114730878187,4236,2175,2061,1,9,18,712,1252,151,9,29,977,9,0,0,18,1,117,407
RS,87432,MATA,69,47.551893753074275,4066,2015,2051,1,21,8,226,1151,202,9,59,1374,32,2,0,8,0,176,80
MG,42340,SÃO SEBASTIÃO DA VARGEM ALEGRE,284,43.59505779194898,2509,1212,1297,2,0,0,0,1062,0,0,0,777,0,0,0,0,0,48,254
BA,35815,IPIRÁ,62,42.18914949281682,43574,22924,20650,1,60,428,3613,21675,1234,85,107,4036,90,4,8,114,5,623,3437
MG,49310,PAIVA,250,46.28173190984579,1686,852,834,2,0,0,0,673,0,0,0,425,0,0,0,0,0,36,139
PE,25577,SÃO BENEDITO DO SUL,47,42.920154313771334,8555,4252,4303,1,10,67,281,3336,63,4,44,723,8,0,4,18,1,152,666
AL,28312,PAULO JACINTO,28,41.13973509933775,6042,3122,2920,2,0,0,0,2868,0,0,0,1086,0,0,0,0,0,49,293
PB,20532,JUAREZ TÁVORA,9,40.95359950670572,6487,3329,3158,1,6,63,380,3407,67,11,59,934,33,1,0,10,2,184,473
SP,62570,BRODOWSKI,204,46.00253461918892,16177,8567,7608,2,0,0,0,2279,0,0,0,9157,0,0,0,0,0,334,1048
PE,26239,VERTENTES,46,43.5049987344976,15804,8446,7351,1,29,102,1311,5806,296,30,43,2936,67,4,1,43,5,389,1140
RS,85855,CANELA,65,43.84815430874544,31263,16447,14816,2,0,0,0,5044,0,0,0,16873,0,0,0,0,0,962,1610
GO,94315,JARAGUÁ,17,42.546135265700485,28980,15251,13729,1,71,97,1209,3478,1608,43,424,15149,305,2,9,82,2,530,1300
RS,85014,AGUDO,119,44.661880772460115,11910,5992,5918,2,0,0,0,3949,0,0,0,6043,0,0,0,0,0,360,546
MG,43796,CORDISLÂNDIA,253,45.398809523809526,2688,1321,1367,1,6,8,120,672,320,3,9,804,43,3,1,6,0,58,116
PI,11673,PIRIPIRI,11,42.53390495743011,49684,25789,23895,1,69,151,4276,20678,1912,88,286,6779,359,7,3,155,20,862,2289
RS,89028,ARROIO DO PADRE,34,45.00984102952309,2642,1271,1371,1,10,8,117,255,226,8,35,1640,19,1,0,5,0,47,44
SP,66117,JOANÓPOLIS,92,46.75681962359907,9459,4807,4635,2,0,0,0,1231,0,0,0,5122,0,0,0,0,0,240,686
PI,11452,PAES LANDIM,83,41.081215308209174,3423,1700,1723,1,1,26,630,1531,78,7,15,429,3,0,0,7,1,43,209
BA,36153,ITAMARI,151,44.21385308277683,6440,3168,3272,1,8,67,329,2623,121,10,12,961,10,2,0,16,1,69,391
SP,62510,BRAGANÇA PAULISTA,298,40.127995027124776,17696,9384,8312,1,56,134,1003,1200,1786,63,157,7562,535,3,5,117,5,599,967
PI,12084,ALVORADA DO GURGUÉIA,59,41.01383508577753,3614,1756,1858,1,3,56,130,2304,29,7,20,340,4,0,0,13,0,42,193
BA,38490,SALVADOR,14,40.2229969644007,108710,60461,48249,1,238,2940,9569,43387,1346,543,535,17438,521,13,28,1238,39,2921,11055
PI,12440,MADEIRO,27,39.27747989276139,5968,2931,3037,2,0,0,0,3872,0,0,0,564,0,0,0,0,0,46,137
MG,43990,CÓRREGO NOVO,72,44.33290775614427,3133,1563,1570,2,0,0,0,1313,0,0,0,705,0,0,0,0,0,41,227
SP,61549,VARGEM,298,46.510272475593766,6863,3390,3468,2,0,0,0,872,0,0,0,3589,0,0,0,0,0,147,544
RS,85090,ALPESTRE,144,46.28512870962453,6099,2929,3170,1,30,17,281,2166,211,4,210,1817,34,1,1,13,2,280,125
MT,90140,NOVA GUARITA,33,44.96815789473684,3800,1813,1987,2,0,0,0,1043,0,0,0,1571,0,0,0,0,0,36,87
MG,45373,FREI INOCÊNCIO,119,44.35247072265067,7002,3665,3331,2,0,0,0,2217,0,0,0,2092,0,0,0,0,0,77,476
MG,41777,BRAZÓPOLIS,51,45.97657147232218,13061,6436,6603,1,62,13,837,1481,1134,38,84,4472,546,5,6,56,5,327,642
RS,86452,ESMERALDA,58,47.12097080015169,2637,1327,1310,1,6,7,102,641,112,1,85,996,9,0,0,10,0,82,45
BA,34754,CONTENDAS DO SINCORÁ,58,43.33219087793304,3793,1881,1910,2,0,0,0,2099,0,0,0,541,0,0,0,0,0,29,179
BA,35572,IBIRAPUÃ,153,44.41594224252247,6788,3334,3435,1,11,65,135,2264,102,6,16,1939,18,16,4,18,1,89,377
PA,5290,SANTA ISABEL DO PARÁ,36,40.95769405356332,44061,22292,21763,2,0,0,0,17253,0,0,0,14312,0,0,0,0,0,573,2766
RJ,58610,NATIVIDADE,43,45.56336889751051,12372,6398,5969,1,66,138,1307,1726,370,30,73,4567,157,1,9,69,3,201,801
MG,45772,GUIMARÂNIA,211,44.944037816407445,6558,3215,3340,2,0,0,0,1529,0,0,0,2759,0,0,0,0,0,119,552
BA,30996,JOÃO DOURADO,199,43.58446645403167,17871,9181,8689,1,30,111,802,7854,200,32,46,3262,42,1,6,40,3,195,735
PB,19178,ARARA,48,45.272064099497726,8362,4502,3860,2,0,0,0,4904,0,0,0,1404,0,0,0,0,0,102,354
BA,37737,PARAMIRIM,111,45.91724095871196,16399,8355,8039,2,0,0,0,9048,0,0,0,1979,0,0,0,0,0,126,528
SP,69817,RIO DAS PEDRAS,244,43.3434103121539,24380,12082,12295,1,89,168,1316,2580,1356,84,175,10966,472,5,14,159,2,698,1255
SP,71072,SÃO PAULO,417,43.56080656865863,122645,65887,56631,1,883,1351,12673,16312,6766,1403,1199,38929,3965,39,72,1466,67,3583,9579
AP,6114,FERREIRA GOMES,12,36.967359050445104,6740,3264,3476,1,13,155,375,2110,185,86,63,1778,40,0,1,114,8,38,124
PR,79553,QUEDAS DO IGUAÇU,163,43.503700218163154,23377,11800,11564,1,520,45,633,5355,408,21,134,9157,169,0,3,52,2,314,608
GO,93351,DAMIANÓPOLIS,123,42.836616454229436,3452,1712,1740,2,0,0,0,1051,0,0,0,1253,0,0,0,0,0,47,158
RO,531,CASTANHEIRAS,15,42.15856443719413,3065,1473,1592,1,34,12,119,770,144,8,33,1076,22,0,0,21,1,37,61
BA,38253,RIACHÃO DAS NEVES,182,43.328706966657634,18445,8997,9438,1,24,81,433,9455,171,22,47,2210,34,0,3,27,1,222,895
SP,66150,JOSÉ BONIFÁCIO,64,44.67149576669802,26575,13634,12924,2,0,0,0,4393,0,0,0,13648,0,0,0,0,0,625,1436
PE,23191,ANGELIM,116,43.10649819494585,8865,4646,4215,1,10,44,656,3795,205,11,21,1055,13,1,1,34,0,134,605
BA,37150,MARAÚ,78,43.61170377241806,12936,6156,6780,1,17,216,335,6002,157,19,32,1167,28,1,0,68,2,148,749
PR,79391,UNIFLOR,71,43.99714964370546,2106,1078,1026,2,0,0,0,757,0,0,0,893,0,0,0,0,0,29,46
MG,50113,PIRACEMA,208,46.03275920297197,5922,2922,2993,1,12,14,451,1775,252,9,67,1430,218,1,1,21,0,228,388
RS,86886,LAGOA DOS TRÊS CANTOS,117,47.909857328145264,1542,782,760,2,0,0,0,300,0,0,0,918,0,0,0,0,0,32,76
PR,76376,JANIÓPOLIS,183,46.59085439229843,4986,2550,2436,2,0,0,0,1738,0,0,0,1965,0,0,0,0,0,80,189
GO,92851,CAÇU,106,44.750944938195936,9789,4966,4823,1,34,36,383,1623,430,18,191,3901,382,0,3,31,1,129,601
CE,13366,TARRAFAS,18,43.06643907563025,7617,3831,3785,2,0,0,0,4730,0,0,0,508,0,0,0,0,0,71,209
PE,23817,CARUARU,41,42.57203489742985,21207,11165,10042,1,27,69,1402,8033,797,25,177,4032,55,4,3,75,4,1161,2166
PB,21156,PASSAGEM,65,41.724511930585685,2305,1165,1140,2,0,0,0,1334,0,0,0,389,0,0,0,0,0,27,75
SP,63517,COROADOS,25,45.65503129513722,4154,2108,2046,1,12,13,100,420,253,5,25,2125,46,0,0,10,1,87,145
SP,71013,SÃO LUÍS DO PARAITINGA,128,45.247460854845535,9452,4591,4861,2,0,0,0,2033,0,0,0,4486,0,0,0,0,0,293,930
PR,77291,OURIZONA,102,45.988324175824175,2912,1464,1448,1,84,16,197,853,77,9,27,857,47,0,0,3,2,58,137
PR,75248,CORONEL DOMINGOS SOARES,32,41.91721446179129,4868,2301,2567,2,0,0,0,2483,0,0,0,1295,0,0,0,0,0,60,102
AM,2690,PARINTINS,4,39.05886058333211,68263,34069,34194,2,0,0,0,38970,0,0,0,8266,0,0,0,0,0,492,1992
PI,10871,GILBUÉS,35,41.181125687685146,7089,3528,3561,1,3,18,454,4115,85,24,47,611,6,2,2,33,1,52,373
PB,19348,ZABELÊ,29,42.59341199606686,2034,1055,979,2,0,0,0,1285,0,0,0,247,0,0,0,0,0,15,67
BA,37656,OLIVEIRA DOS BREJINHOS,94,43.99317509210606,16557,8143,8409,2,0,0,0,9734,0,0,0,1801,0,0,0,0,0,142,505
AL,27006,PARIPUEIRA,17,39.89196352841391,9432,4910,4522,1,25,94,486,2232,371,40,254,3188,29,3,2,88,1,294,598
SC,81752,JARAGUÁ DO SUL,17,41.37913863230319,52614,27147,25467,1,891,189,2437,3963,1388,184,427,33222,2391,4,8,244,10,942,1918
RS,86444,BOM PROGRESSO,86,44.763259402121506,2074,1040,1034,2,0,0,0,800,0,0,0,804,0,0,0,0,0,30,59
SC,83291,SÃO JOSÉ DO CEDRO,50,45.07651229974613,11423,5765,5658,2,0,0,0,2464,0,0,0,6222,0,0,0,0,0,174,386
SC,80675,CAMPO ERÊ,69,42.86306551671962,6609,3410,3199,1,63,23,287,2598,116,12,49,2144,130,0,0,9,3,153,166
MG,42595,CARAÍ,196,44.570465273095074,14831,7522,7294,1,18,50,575,5922,227,21,53,1539,92,0,5,26,4,176,652
CE,15270,QUIXADÁ,6,42.14385013920386,54240,29080,25155,2,0,0,0,28670,0,0,0,13272,0,0,0,0,0,774,2505
SC,81370,IÇARA,79,42.92474858110126,40172,20518,19654,2,0,0,0,5363,0,0,0,25561,0,0,0,0,0,606,1437
SC,81353,IBIRAMA,14,44.05299803961333,14793,7536,7257,2,0,0,0,1835,0,0,0,8815,0,0,0,0,0,182,671
SP,69558,RESTINGA,240,42.052051439069196,6532,3236,3293,1,14,29,339,1369,397,14,38,2203,94,0,1,25,0,131,199
RS,85480,SÃO MIGUEL DAS MISSÕES,45,46.841114858867385,5633,2795,2838,1,25,4,490,1801,161,13,38,1898,37,0,1,6,2,166,84
RO,604,MINISTRO ANDREAZZA,11,42.7386066003143,5727,2884,2843,1,49,36,274,1298,168,24,91,2543,36,0,4,14,2,64,219
SP,72133,UCHOA,312,47.539376486791035,7987,4065,3921,2,0,0,0,1469,0,0,0,3927,0,0,0,0,0,187,629
MA,9210,SÃO LUÍS,89,38.4761403476653,109244,59395,49849,1,230,2521,9931,35968,1431,1094,1171,31443,788,15,49,1496,186,2364,4479
SP,68314,PAULÍNIA,323,42.20510858126853,73171,37829,35299,2,0,0,0,14863,0,0,0,37123,0,0,0,0,0,1403,4780
SP,67911,OSCAR BRESSANE,12,47.34595775673707,2747,1434,1310,1,12,5,91,235,190,4,12,1286,47,0,0,5,0,33,105
SP,61158,ALFREDO MARCONDES,182,48.41153647180548,3866,1918,1945,1,8,21,154,619,276,9,26,1599,58,0,1,6,0,87,147
SP,62910,CAMPINAS,380,47.097902332324864,119323,63465,55684,1,577,684,10770,10774,4964,773,879,50382,4611,36,55,940,75,2249,5411
BA,39152,SOUTO SOARES,174,41.13366146273937,13003,6495,6503,1,22,36,758,8058,150,44,19,562,8,0,7,25,1,83,329
TO,73466,OLIVEIRA DE FÁTIMA,13,40.77854454203262,1595,731,864,1,1,22,66,585,33,0,9,426,11,0,0,15,0,6,83
ES,56014,AFONSO CLÁUDIO,8,45.97046347211312,25461,12903,12547,2,0,0,0,6007,0,0,0,10484,0,0,0,0,0,391,1021
RR,3018,BOA VISTA,5,36.87321958776195,92958,48248,44710,1,366,1046,3391,10190,5502,799,1106,49906,704,18,42,1165,40,869,1902
SC,81329,FREI ROGÉRIO,11,44.39409951563188,2271,1064,1207,1,22,4,64,549,88,4,31,895,36,0,0,3,1,46,79
PR,74462,IVATÉ,172,44.504613200851665,5637,2861,2769,1,278,6,162,1473,117,10,35,1971,208,1,0,21,0,61,285
PA,4839,MARABÁ,100,40.626691594161215,69539,35076,34427,1,137,634,3472,17463,1425,197,962,24635,639,28,9,332,9,928,2362
BA,34991,DÁRIO MEIRA,147,43.46045833885283,7550,3793,3757,1,13,105,335,3819,72,9,18,729,9,1,0,15,1,94,529
GO,93750,GOIANIRA,101,39.99937242244935,33462,17390,16072,2,0,0,0,8161,0,0,0,14468,0,0,0,0,0,404,1174
RR,3026,IRACEMA,6,38.976716417910446,5025,2417,2608,2,0,0,0,1450,0,0,0,2234,0,0,0,0,0,24,219
MG,48119,MATERLÂNDIA,242,45.30423825887743,4365,2146,2212,2,0,0,0,1602,0,0,0,543,0,0,0,0,0,71,379
BA,35971,ITABUNA,27,43.49049065659144,78345,42746,35567,1,205,1245,6591,20342,2217,408,359,21065,409,6,23,647,34,1266,4598
MG,53392,SERRANOS,346,43.975634517766494,1970,993,977,2,0,0,0,626,0,0,0,669,0,0,0,0,0,47,190
RS,85456,BOM JESUS,63,44.163289773408465,8341,4254,4087,1,35,17,459,1811,658,15,314,2630,73,1,1,19,2,364,235
SP,61468,UBARANA,64,43.32419786096256,4488,2178,2307,2,0,0,0,1072,0,0,0,1857,0,0,0,0,0,70,285
PB,19062,CAPIM,7,39.20471596998928,5598,2754,2844,2,0,0,0,3131,0,0,0,1074,0,0,0,0,0,77,226
ES,56472,GUARAPARI,24,44.027160735449215,91973,47542,44371,2,0,0,0,17993,0,0,0,46417,0,0,0,0,0,1766,3584
SP,64750,GUARUJÁ,310,43.13397388378856,105228,55298,49904,1,444,2520,7189,13294,4987,502,786,40953,1684,25,47,1128,53,3024,6211
SP,62138,BARUERI,199,41.99217102390872,135144,73981,61030,2,0,0,0,34979,0,0,0,57810,0,0,0,0,0,2915,11748
SC,81477,INDAIAL,15,43.16613185208135,45187,23210,21977,2,0,0,0,4635,0,0,0,29606,0,0,0,0,0,603,1964
GO,92207,EDEALINA,68,44.33671610720791,3843,1874,1969,1,7,29,133,607,134,5,68,1715,24,0,0,18,1,54,191
MG,52710,SÃO JOSÉ DO MANTIMENTO,158,42.806049822064054,2810,1381,1427,2,0,0,0,961,0,0,0,861,0,0,0,0,0,42,191
TO,95273,PEIXE,20,44.128671729474135,6979,3411,3568,2,0,0,0,3158,0,0,0,1633,0,0,0,0,0,24,258
SC,83739,URUSSANGA,34,45.87868134401475,17351,8995,8356,1,127,39,705,891,368,47,157,10039,444,2,1,55,2,225,558
BA,33499,BAIANÓPOLIS,126,42.45186080649339,11582,5669,5908,1,24,82,326,5993,149,20,27,1538,28,0,4,18,2,209,596
MA,7447,CENTRO DO GUILHERME,101,39.22594325826265,6839,3206,3633,1,2,26,184,4178,38,1,46,707,1,0,2,6,1,36,201
PA,5657,VISEU,14,41.841420931259506,40765,19582,21144,1,11,133,1186,21559,639,93,603,4048,26,2,5,106,6,167,1230
RS,87092,INDEPENDÊNCIA,89,46.46349089571455,5437,2701,2736,2,0,0,0,1636,0,0,0,2689,0,0,0,0,0,122,227
RN,17531,MONTANHAS,12,41.33492764287466,8156,4270,3886,2,0,0,0,5364,0,0,0,1204,0,0,0,0,0,86,375
PE,24678,JUREMA,94,41.60749156754837,11266,5779,5487,2,0,0,0,6347,0,0,0,1609,0,0,0,0,0,141,494
PE,23671,CALUMBI,108,41.65586903517938,5743,2983,2760,2,0,0,0,4270,0,0,0,424,0,0,0,0,0,28,164
BA,37613,NOVA VIÇOSA,35,43.73643464198465,29064,14816,14233,1,35,206,712,8555,541,59,107,7876,113,21,11,115,1,507,1469
PE,23264,JATOBÁ,89,41.9840187296417,9826,5241,4585,1,3,63,554,5630,58,9,29,904,51,0,1,23,2,111,546
MG,46914,JABOTICATUBAS,143,44.87937197729025,14267,7118,7135,2,0,0,0,4092,0,0,0,5306,0,0,0,0,0,305,1399
MG,51438,SANTA BÁRBARA,245,43.484113279226385,23164,11996,11120,2,0,0,0,8460,0,0,0,7270,0,0,0,0,0,485,2270
RN,16020,SERRA DO MEL,58,40.693407960199,9648,4799,4849,1,11,191,1378,3594,85,15,24,2262,12,0,2,19,7,195,387
RS,86045,AMARAL FERRADOR,19,44.59995601495491,4547,2220,2327,2,0,0,0,1630,0,0,0,1687,0,0,0,0,0,156,252
PE,23752,CAPOEIRAS,130,43.84376378647507,15870,8136,7727,1,20,27,1403,6944,74,12,17,927,27,1,2,14,1,298,909
TO,92436,ARAGUATINS,10,41.029753335252906,20838,10508,10330,1,20,121,1470,7166,555,36,86,5471,47,3,6,144,9,176,1246
SP,63096,CAPIVARI,38,43.686525389844064,37516,19354,18149,2,0,0,0,5228,0,0,0,20783,0,0,0,0,0,802,2553
PB,21776,SANTA TERESINHA,65,42.15987081146548,4954,2486,2468,2,0,0,0,2727,0,0,0,1005,0,0,0,0,0,71,172
MA,7919,GRAÇA ARANHA,108,43.31478897802581,5734,2960,2769,1,0,7,311,2989,28,3,24,650,7,0,1,11,2,33,163
BA,38113,PRADO,112,44.15032221910899,21414,10866,10530,1,18,225,498,7519,388,45,68,4467,62,6,5,114,5,290,870
CE,15814,VÁRZEA ALEGRE,62,43.25895260485877,29349,15554,13795,2,0,0,0,18717,0,0,0,3596,0,0,0,0,0,283,1197
PE,25291,QUIPAPÁ,47,42.95073228213905,17821,9152,8665,2,0,0,0,8677,0,0,0,1564,0,0,0,0,0,121,558
RJ,58378,ITABORAÍ,104,43.51916470410302,92567,48739,43701,2,0,0,0,22337,0,0,0,39714,0,0,0,0,0,1676,6240
SP,66990,MIRACATU,218,44.08908029365859,17300,8633,8659,1,69,81,553,1854,1736,19,155,5576,142,2,5,69,2,300,581
